"","x"
"24309",150.71
"24310",158.15
"24311",156.26
"24312",158.13
"24313",154.01
"24314",161.27
"24315",163.08
"24316",158.76
"24317",157.2
"24318",160.76
"24319",165.05
"24320",153.4
"24321",160.39
"24322",147.95
"24323",162.66
"24324",159.17
"24325",156.7
"24326",152.56
"24327",157.75
"24328",154.67
"24329",158.25
"24330",162.29
"24331",157.73
"24332",164.37
"24333",161.38
"24334",154.6
"24335",163.14
"24336",160.61
"24337",166.48
"24338",155.55
"24339",163.58
"24340",161.78
"24341",145.94
"24342",154.01
"24343",152.89
"24344",159.17
"24345",154.47
"24346",159.7
"24347",149.16
"24348",158.05
"24349",154.32
"24350",151.53
"24351",158.97
"24352",164.72
"24353",156.82
"24354",151.22
"24355",159.49
"24356",159.78
"24357",160.91
"24358",159.32
"24359",153.15
"24360",154.93
"24361",155.76
"24362",166.13
"24363",162.8
"24364",153.3
"24365",152.26
"24366",155.21
"24367",164.6
"24368",157.73
"24369",147.91
"24370",158
"24371",164.96
"24372",163.41
"24373",164.96
"24374",161.58
"24375",156.1
"24376",163.37
"24377",159.21
"24378",156.32
"24379",157.61
"24380",152.62
"24381",159.73
"24382",162.07
"24383",159.41
"24384",159.38
"24385",149.9
"24386",163.54
"24387",157.09
"24388",154.4
"24389",156.78
"24390",160.32
"24391",155.92
"24392",160.86
"24393",159.72
"24394",153.85
"24395",161.29
"24396",159.96
"24397",162.72
"24398",156.88
"24399",155.7
"24400",155.22
"24401",162.38
"24402",162.33
"24403",158.3
"24404",153.27
"24405",158.84
"24406",168.61
"24407",159.86
"24408",150.1
"24409",158.42
"24410",149.61
"24411",161.72
"24412",156.08
"24413",160.6
"24414",159
"24415",149.78
"24416",163.58
"24417",153.41
"24418",164.93
"24419",156.58
"24420",151.74
"24421",152.76
"24422",151.77
"24423",156.13
"24424",162.82
"24425",159.43
"24426",159.5
"24427",153.43
"24428",154.07
"24429",151.76
"24430",161.73
"24431",161.09
"24432",151.67
"24433",153.57
"24434",162.63
"24435",155.89
"24436",140.6
"24437",156.46
"24438",160.48
"24439",158.31
"24440",156.07
"24441",151.16
"24442",153.32
"24443",159.66
"24444",160.6
"24445",172.23
"24446",157.45
"24447",153.42
"24448",156.27
"24449",160.28
"24450",146.71
"24451",153.57
"24452",157.16
"24453",155.29
"24454",161.19
"24455",164.29
"24456",155.14
"24457",158.03
"24458",155.72
"24459",164
"24460",157.55
"24461",155.5
"24462",148.1
"24463",159.92
"24464",161.88
"24465",158.52
"24466",168.91
"24467",146.18
"24468",156.21
"24469",160.95
"24470",161.29
"24471",154.89
"24472",149.15
"24473",150.99
"24474",159.41
"24475",162.84
"24476",162.44
"24477",153.48
"24478",150.7
"24479",159.79
"24480",156.93
"24481",163.98
"24482",155.75
"24483",153.53
"24484",162.34
"24485",153.57
"24486",169.48
"24487",157.54
"24488",155.76
"24489",158.95
"24490",168.62
"24491",155.34
"24492",164.05
"24493",157.3
"24494",153.2
"24495",159.86
"24496",152.11
"24497",167.34
"24498",160.63
"24499",147.04
"24500",147.53
"24501",153.07
"24502",153.93
"24503",156.2
"24504",162.07
"24505",157.6
"24506",160.57
"24507",163.4
"24508",160.84
"24509",160.13
"24510",152.63
"24511",156.9
"24512",154.78
"24513",161.9
"24514",154.82
"24515",158.61
"24516",152.93
"24517",156.8
"24518",158.19
"24519",154.95
"24520",158.73
"24521",161.21
"24522",145.17
"24523",157.2
"24524",156.36
"24525",162.37
"24526",157.45
"24527",160.46
"24528",161.24
"24529",159.82
"24530",155.55
"24531",165.18
"24532",157.26
"24533",158.92
"24534",151.09
"24535",159.33
"24536",168.81
"24537",149.43
"24538",156.94
"24539",158
"24540",156.06
"24541",155.91
"24542",162.25
"24543",154.47
"24544",158.86
"24545",162.09
"24546",156.42
"24547",161.37
"24548",156.86
"24549",159.1
"24550",160.46
"24551",168.6
"24552",160.62
"24553",163.67
"24554",159.9
"24555",162.83
"24556",149.35
"24557",167.02
"24558",157.21
"24559",163.11
"24560",163.03
"24561",168.52
"24562",160.32
"24563",152.18
"24564",155.69
"24565",159.86
"24566",153.48
"24567",152.33
"24568",157.34
"24569",159.52
"24570",155
"24571",150.27
"24572",162.4
"24573",155
"24574",154.78
"24575",156.98
"24576",157.23
"24577",150.1
"24578",162.71
"24579",158.16
"24580",170.78
"24581",153.2
"24582",163.76
"24583",165.16
"24584",160.25
"24585",158.76
"24586",152.52
"24587",150.43
"24588",159.54
"24589",159.8
"24590",147.13
"24591",148.21
"24592",163.72
"24593",153.46
"24594",153.03
"24595",158.84
"24596",159.77
"24597",166.85
"24598",156.47
"24599",150.37
"24600",151.15
"24601",169.42
"24602",159.84
"24603",158.68
"24604",162.74
"24605",150.17
"24606",163.12
"24607",156.6
"24608",150.26
"24609",155.89
"24610",153.73
"24611",161.03
"24612",163.45
"24613",152.11
"24614",157.84
"24615",158.52
"24616",156.71
"24617",158.78
"24618",171.3
"24619",157.46
"24620",154.63
"24621",155.66
"24622",163.23
"24623",148.3
"24624",156.83
"24625",150.98
"24626",164.15
"24627",164.89
"24628",158.64
"24629",160.38
"24630",161.45
"24631",158.51
"24632",157.32
"24633",164.83
"24634",155.08
"24635",156.63
"24636",161.14
"24637",156.66
"24638",153.43
"24639",155.64
"24640",153.78
"24641",157.49
"24642",165.01
"24643",153.8
"24644",161.25
"24645",162.89
"24646",163.82
"24647",156.27
"24648",162.09
"24649",159.61
"24650",154.21
"24651",164.84
"24652",158.89
"24653",157.59
"24654",146.83
"24655",153.21
"24656",148.78
"24657",155.63
"24658",159.17
"24659",151.23
"24660",157.39
"24661",163.75
"24662",155.98
"24663",153.41
"24664",163.23
"24665",163.11
"24666",158.32
"24667",159.69
"24668",157.43
"24669",150.62
"24670",151.95
"24671",155.1
"24672",161.21
"24673",156.19
"24674",149.68
"24675",155.45
"24676",150.87
"24677",156.29
"24678",160.47
"24679",161.16
"24680",154.14
"24681",157.54
"24682",156.98
"24683",167.19
"24684",142.42
"24685",164.44
"24686",148.01
"24687",157.04
"24688",154.76
"24689",160.8
"24690",152.96
"24691",160.23
"24692",161.8
"24693",164.28
"24694",154.85
"24695",156.63
"24696",156.78
"24697",157.09
"24698",156.64
"24699",161.68
"24700",152.61
"24701",158.07
"24702",158.76
"24703",158.18
"24704",163.41
"24705",150.3
"24706",151.7
"24707",158.28
"24708",161.75
"24709",156.5
"24710",160.65
"24711",154.01
"24712",160.21
"24713",150.78
"24714",160.54
"24715",158.76
"24716",153.38
"24717",167.22
"24718",154.78
"24719",154.13
"24720",146.99
"24721",167.2
"24722",155.42
"24723",162.31
"24724",160.61
"24725",161.08
"24726",147.81
"24727",157.79
"24728",165.32
"24729",163.27
"24730",155.24
"24731",147.65
"24732",160.89
"24733",161.78
"24734",157.3
"24735",165.25
"24736",162.86
"24737",151.3
"24738",161.93
"24739",159.96
"24740",166.47
"24741",162.32
"24742",161.76
"24743",154.76
"24744",163.19
"24745",161.53
"24746",154.93
"24747",160.08
"24748",153.69
"24749",150.22
"24750",160.9
"24751",159.84
"24752",160.27
"24753",161.47
"24754",159.1
"24755",159.07
"24756",160.09
"24757",149.62
"24758",156.57
"24759",164.62
"24760",160.35
"24761",160.39
"24762",151.08
"24763",157.32
"24764",158.54
"24765",161.48
"24766",156.11
"24767",153.5
"24768",147.32
"24769",155.7
"24770",145.55
"24771",153.57
"24772",154.05
"24773",154.74
"24774",156.38
"24775",165.52
"24776",154.83
"24777",153.39
"24778",153.57
"24779",163.04
"24780",152.71
"24781",155.56
"24782",156.96
"24783",155.44
"24784",155.08
"24785",150.15
"24786",160.61
"24787",155.55
"24788",157.05
"24789",153.06
"24790",157.56
"24791",161.59
"24792",159.25
"24793",156.22
"24794",158.11
"24795",151.6
"24796",163.63
"24797",157.84
"24798",156.77
"24799",151.29
"24800",147.37
"24801",162.56
"24802",163.92
"24803",163.67
"24804",167.31
"24805",155.93
"24806",159.03
"24807",156.28
"24808",158.65
"24809",164.88
"24810",160.1
"24811",156.45
"24812",155.93
"24813",159.11
"24814",155.72
"24815",158.97
"24816",153.35
"24817",154.41
"24818",153.9
"24819",161.28
"24820",158.73
"24821",166.71
"24822",160.75
"24823",160.05
"24824",161.72
"24825",153.15
"24826",155.23
"24827",160.18
"24828",154.56
"24829",164.17
"24830",153.68
"24831",152.16
"24832",155.89
"24833",172.54
"24834",153.17
"24835",154.91
"24836",151.32
"24837",154.05
"24838",169.11
"24839",159.4
"24840",162.05
"24841",150
"24842",160.32
"24843",155.29
"24844",163.97
"24845",161.31
"24846",155.82
"24847",154.35
"24848",158.1
"24849",162.77
"24850",165.03
"24851",153.34
"24852",158.44
"24853",165.05
"24854",165.44
"24855",153.72
"24856",165.71
"24857",158.07
"24858",156.78
"24859",160.53
"24860",159.72
"24861",143.72
"24862",151.82
"24863",154.59
"24864",164.17
"24865",153.33
"24866",163.57
"24867",164.28
"24868",162.35
"24869",156.07
"24870",163.38
"24871",155.18
"24872",163.61
"24873",152.55
"24874",149.91
"24875",162.29
"24876",166.37
"24877",155.4
"24878",158.01
"24879",160.49
"24880",152.21
"24881",154.49
"24882",156.44
"24883",159.34
"24884",156.53
"24885",164.06
"24886",164.42
"24887",153.54
"24888",154.48
"24889",158.27
"24890",153.65
"24891",156.01
"24892",164.01
"24893",166.09
"24894",155.73
"24895",165.35
"24896",158.06
"24897",159.53
"24898",157.18
"24899",167.54
"24900",157.02
"24901",163.57
"24902",156.08
"24903",162.72
"24904",159.22
"24905",165.06
"24906",162.71
"24907",152.43
"24908",159.82
"24909",162.99
"24910",160.07
"24911",163.32
"24912",149.25
"24913",155.53
"24914",159.47
"24915",168.41
"24916",163.53
"24917",149.74
"24918",152.37
"24919",160.6
"24920",157.63
"24921",151.78
"24922",160.46
"24923",155.53
"24924",157.97
"24925",157.42
"24926",155.74
"24927",166.3
"24928",156
"24929",171.51
"24930",161.47
"24931",156.98
"24932",157.15
"24933",157.43
"24934",154.27
"24935",150.22
"24936",159.69
"24937",162.38
"24938",152.6
"24939",150.14
"24940",154.34
"24941",156.49
"24942",154.35
"24943",153.74
"24944",151.41
"24945",157.16
"24946",150.47
"24947",156.92
"24948",153.09
"24949",167.33
"24950",148.93
"24951",165.79
"24952",158.02
"24953",157.31
"24954",159.25
"24955",157.98
"24956",165.11
"24957",154.12
"24958",156.13
"24959",157.15
"24960",154.57
"24961",164.75
"24962",155
"24963",155.21
"24964",157.31
"24965",154.97
"24966",162.78
"24967",154.13
"24968",155.28
"24969",162.47
"24970",157.16
"24971",160.63
"24972",155.13
"24973",154.68
"24974",158.9
"24975",156.15
"24976",158.33
"24977",151.48
"24978",155.18
"24979",158.39
"24980",158.04
"24981",159.41
"24982",157.94
"24983",152.46
"24984",150.65
"24985",155.22
"24986",161.63
"24987",152.46
"24988",160.25
"24989",157.74
"24990",154.9
"24991",160.89
"24992",161.64
"24993",155.88
"24994",158.1
"24995",161.01
"24996",162
"24997",160.79
"24998",156
"24999",155.39
"25000",154.68
"25001",162.71
"25002",158.67
"25003",162.23
"25004",154.56
"25005",158.12
"25006",157.02
"25007",160.81
"25008",154.21
"25009",160.3
"25010",153.79
"25011",155.23
"25012",156.04
"25013",153.64
"25014",155.41
"25015",162.71
"25016",164.04
"25017",158.83
"25018",162.85
"25019",157.11
"25020",149.36
"25021",156.95
"25022",155.39
"25023",151.45
"25024",157.85
"25025",160.53
"25026",149.49
"25027",151.51
"25028",163.31
"25029",152.32
"25030",156.31
"25031",162.06
"25032",156.76
"25033",146.64
"25034",157.52
"25035",158.23
"25036",166.08
"25037",157.75
"25038",153.6
"25039",161.08
"25040",161.33
"25041",156.23
"25042",165.15
"25043",163.05
"25044",153.81
"25045",158.1
"25046",160.92
"25047",160.79
"25048",151.88
"25049",166.99
"25050",159.88
"25051",161.94
"25052",155.36
"25053",153.67
"25054",159.73
"25055",155.67
"25056",163.79
"25057",150.02
"25058",154.97
"25059",157.13
"25060",163.1
"25061",153.76
"25062",151.01
"25063",161.38
"25064",150.42
"25065",157.47
"25066",159.87
"25067",164.6
"25068",155.1
"25069",152.91
"25070",161.27
"25071",158.86
"25072",158.79
"25073",161.8
"25074",155.98
"25075",162.26
"25076",164.65
"25077",161.61
"25078",158.2
"25079",167.6
"25080",160.89
"25081",163.62
"25082",154.55
"25083",149.45
"25084",141.84
"25085",152.32
"25086",150.88
"25087",160.82
"25088",155.3
"25089",167.81
"25090",153.49
"25091",159.34
"25092",158.13
"25093",160.58
"25094",155.47
"25095",155.82
"25096",159.13
"25097",161.71
"25098",150.71
"25099",158.03
"25100",157.06
"25101",155.29
"25102",161.16
"25103",160.93
"25104",167.14
"25105",157.47
"25106",158.93
"25107",156.9
"25108",161.53
"25109",155.65
"25110",155.76
"25111",161.44
"25112",160.99
"25113",166.01
"25114",165.41
"25115",155.96
"25116",154.72
"25117",157.57
"25118",149.82
"25119",154.27
"25120",152.71
"25121",155.64
"25122",153.91
"25123",154.95
"25124",162.35
"25125",157.42
"25126",157.5
"25127",158.92
"25128",157
"25129",157.96
"25130",162.68
"25131",160.25
"25132",157.2
"25133",151.95
"25134",154.39
"25135",159.26
"25136",152.62
"25137",155.71
"25138",159.73
"25139",152.94
"25140",162.03
"25141",156.5
"25142",163.16
"25143",158.69
"25144",153.79
"25145",157.38
"25146",159.9
"25147",154.99
"25148",154.13
"25149",156.29
"25150",156.14
"25151",161.41
"25152",160.86
"25153",148.81
"25154",164.89
"25155",149.93
"25156",161.02
"25157",159.1
"25158",159.38
"25159",151.93
"25160",153.8
"25161",166.97
"25162",151.02
"25163",153.96
"25164",156.52
"25165",154.54
"25166",154.06
"25167",160.76
"25168",168.91
"25169",157.51
"25170",158.09
"25171",158.89
"25172",166.19
"25173",158.91
"25174",157.25
"25175",142.73
"25176",153.93
"25177",159.45
"25178",141.59
"25179",164.69
"25180",156.05
"25181",156.98
"25182",153.74
"25183",155.03
"25184",160.26
"25185",157.55
"25186",158.79
"25187",169.62
"25188",152.81
"25189",159.15
"25190",165.71
"25191",159.97
"25192",161.3
"25193",159.38
"25194",163.04
"25195",154
"25196",153
"25197",164.61
"25198",155.42
"25199",158.12
"25200",154.97
"25201",163.77
"25202",164.42
"25203",160.06
"25204",154.17
"25205",162.42
"25206",159.86
"25207",164.15
"25208",162.67
"25209",155.96
"25210",165.98
"25211",160.98
"25212",165.81
"25213",160.25
"25214",164.85
"25215",165.49
"25216",159.93
"25217",160.09
"25218",150.95
"25219",163.25
"25220",166.58
"25221",161.9
"25222",161.9
"25223",161.41
"25224",162.59
"25225",159.81
"25226",146.67
"25227",156.38
"25228",155.69
"25229",161.33
"25230",164.36
"25231",158.43
"25232",156.81
"25233",155.19
"25234",167.86
"25235",161.2
"25236",155.52
"25237",157.37
"25238",162.99
"25239",156.98
"25240",150.41
"25241",159.4
"25242",162.43
"25243",152.74
"25244",152.63
"25245",162.16
"25246",156.4
"25247",151.69
"25248",167.73
"25249",162.17
"25250",154.09
"25251",161.74
"25252",163.82
"25253",156.55
"25254",161.72
"25255",163.52
"25256",157.51
"25257",152.42
"25258",160.1
"25259",165.28
"25260",155.77
"25261",148.66
"25262",161.22
"25263",161.42
"25264",166.63
"25265",158.52
"25266",160.47
"25267",168.56
"25268",167.8
"25269",159.9
"25270",164.84
"25271",156.82
"25272",165.39
"25273",151.83
"25274",155.25
"25275",160.45
"25276",157.68
"25277",158.8
"25278",163.05
"25279",157.55
"25280",153.87
"25281",158.65
"25282",160.66
"25283",160.45
"25284",157.56
"25285",166.65
"25286",154.13
"25287",157.82
"25288",154.01
"25289",157.4
"25290",157.11
"25291",157.21
"25292",156.11
"25293",156.62
"25294",162.36
"25295",161.44
"25296",157.87
"25297",158.46
"25298",159.86
"25299",166.15
"25300",157.34
"25301",165.13
"25302",165.07
"25303",164.9
"25304",150.65
"25305",165.52
"25306",162.43
"25307",157.14
"25308",162.43
"25309",157.4
"25310",148.71
"25311",166.58
"25312",155.19
"25313",149.55
"25314",157.2
"25315",152.74
"25316",159.91
"25317",160.75
"25318",157.28
"25319",162.26
"25320",159.62
"25321",164.08
"25322",163.69
"25323",157.08
"25324",156.73
"25325",162.48
"25326",156.21
"25327",162.03
"25328",160.16
"25329",160.01
"25330",158.31
"25331",157.78
"25332",160.67
"25333",155
"25334",163.33
"25335",159.19
"25336",163.67
"25337",160.16
"25338",166.39
"25339",158.59
"25340",160.16
"25341",154.97
"25342",158.23
"25343",161.75
"25344",153.01
"25345",152.08
"25346",157.31
"25347",159.68
"25348",157.76
"25349",149.84
"25350",159.18
"25351",162.37
"25352",159.34
"25353",154.02
"25354",155.22
"25355",160.33
"25356",159.79
"25357",160.6
"25358",163.65
"25359",154.75
"25360",165.35
"25361",150.5
"25362",161.15
"25363",168.08
"25364",157.85
"25365",164.44
"25366",160.63
"25367",153.81
"25368",153.62
"25369",155.88
"25370",162.29
"25371",156.21
"25372",156.05
"25373",153.89
"25374",164.76
"25375",164.88
"25376",165.82
"25377",165.98
"25378",158.94
"25379",149.75
"25380",153.39
"25381",159.15
"25382",151.38
"25383",150.81
"25384",154.52
"25385",155.55
"25386",151.39
"25387",163.7
"25388",153.39
"25389",167.12
"25390",151.11
